eventid,angle,carid,driverid,height,lat,lon,lurch,maxvectoracc,midvectoracc,origid,speed,tanage,xacc,yacc,zacc,eventdt,entrydt,iscan
10833260,168,10005,10005,9,5956.2276,3021.615,98,0.140000000596046,0.0599999986588955,4690086,10.915,5,-0.0299999993294477,0.119999997317791,-0.0700000002980232,2016-10-09 08:59:43+03,2016-10-24 14:58:09.831+03,True
10833261,181,10005,10005,10,5956.2257,3021.615,102,0.100000001490116,0.0399999991059303,4690087,13.135,3,0.0399999991059303,0.0299999993294477,0.0900000035762787,2016-10-09 08:59:44+03,2016-10-24 14:58:09.831+03,True
10833262,187,10005,10005,10,5956.2232,3021.6145,102,0.129999995231628,0.0500000007450581,4690088,16.65,1,0.0399999991059303,-0.00999999977648258,0.119999997317791,2016-10-09 08:59:45+03,2016-10-24 14:58:09.831+03,True
10833263,194,10005,10005,10,5956.2179,3021.6122,101,0.109999999403954,0.0299999993294477,4690089,18.13,1,0.0599999986588955,-0.0700000002980232,0.0500000007450581,2016-10-09 08:59:47+03,2016-10-24 14:58:09.831+03,True
10833264,195,10005,10005,10,5956.2151,3021.6107,93,0.109999999403954,0.0500000007450581,4690090,18.685,0,0.0299999993294477,-0.0900000035762787,0.0399999991059303,2016-10-09 08:59:48+03,2016-10-24 14:58:09.831+03,True
10833265,184,10005,10005,11,5956.2052,3021.6072,96,0.129999995231628,0.0500000007450581,4690091,15.355,0,0.00999999977648258,-0.119999997317791,-0.0500000007450581,2016-10-09 08:59:53+03,2016-10-24 14:58:09.831+03,True
10833266,183,10005,10005,12,5956.1841,3021.6049,98,0.119999997317791,0.0299999993294477,4690092,13.875,0,0.0299999993294477,-0.109999999403954,-0.00999999977648258,2016-10-09 09:00:02+03,2016-10-24 14:58:09.831+03,True
10833267,181,10005,10005,12,5956.1818,3021.6049,99,0.0799999982118607,0.0299999993294477,4690093,14.8,0,-0.0599999986588955,-0.0500000007450581,-0.00999999977648258,2016-10-09 09:00:03+03,2016-10-24 14:58:09.831+03,True
10833268,181,10005,10005,12,5956.1793,3021.6048,98,0.109999999403954,0.0299999993294477,4690094,16.28,0,0.0199999995529652,-0.0399999991059303,-0.0900000035762787,2016-10-09 09:00:03+03,2016-10-24 14:58:09.831+03,True
10833269,182,10005,10005,12,5956.1767,3021.6047,97,0.109999999403954,0.0399999991059303,4690095,17.0015,0,0.0199999995529652,-0.109999999403954,0.0299999993294477,2016-10-09 09:00:05+03,2016-10-24 14:58:09.831+03,True
10833270,182,10005,10005,12,5956.1741,3021.6043,96,0.150000005960464,0.0500000007450581,4690096,16.835,0,0.00999999977648258,-0.140000000596046,-0.0500000007450581,2016-10-09 09:00:06+03,2016-10-24 14:58:09.831+03,True
10833271,183,10005,10005,12,5956.1716,3021.6042,97,0.109999999403954,0.0399999991059303,4690097,15.725,0,-0.0500000007450581,0.100000001490116,0,2016-10-09 09:00:07+03,2016-10-24 14:58:09.831+03,True
10833272,183,10005,10005,12,5956.1691,3021.6042,98,0.109999999403954,0.0299999993294477,4690098,15.355,0,-0.00999999977648258,0.0799999982118607,0.0599999986588955,2016-10-09 09:00:08+03,2016-10-24 14:58:09.831+03,True
10833273,181,10005,10005,12,5956.1667,3021.6045,98,0.100000001490116,0.0399999991059303,4690099,15.1515,0,-0.0799999982118607,0.0299999993294477,-0.0299999993294477,2016-10-09 09:00:09+03,2016-10-24 14:58:09.831+03,True
10833274,188,10005,10005,12,5956.1647,3021.6053,97,0.109999999403954,0.0500000007450581,4690100,13.505,0,0,-0.100000001490116,-0.0299999993294477,2016-10-09 09:00:10+03,2016-10-24 14:58:09.831+03,True
10833275,209,10005,10005,13,5956.1633,3021.6055,96,0.109999999403954,0.0599999986588955,4690101,9.25,2,0.00999999977648258,-0.100000001490116,-0.0399999991059303,2016-10-09 09:00:11+03,2016-10-24 14:58:09.831+03,True
10833276,234,10005,10005,13,5956.1619,3021.6037,99,0.109999999403954,0.0299999993294477,4690102,8.88,2,0.0299999993294477,-0.0900000035762787,-0.0399999991059303,2016-10-09 09:00:12+03,2016-10-24 14:58:09.831+03,True
10833277,250,10005,10005,13,5956.1607,3021.6004,99,0.100000001490116,0.0299999993294477,4690103,12.21,2,0,0.100000001490116,0.0299999993294477,2016-10-09 09:00:13+03,2016-10-24 14:58:09.831+03,True
10833278,257,10005,10005,13,5956.1596,3021.5962,99,0.100000001490116,0.0399999991059303,4690104,13.32,2,0.0399999991059303,0.0900000035762787,0.0399999991059303,2016-10-09 09:00:14+03,2016-10-24 14:58:09.831+03,True
10833279,265,10005,10005,13,5956.1592,3021.592,99,0.119999997317791,0.0399999991059303,4690105,14.615,2,-0.0199999995529652,-0.0799999982118607,-0.0799999982118607,2016-10-09 09:00:15+03,2016-10-24 14:58:09.831+03,True
10833280,270,10005,10005,13,5956.1589,3021.5829,98,0.170000001788139,0.0399999991059303,4690106,14.615,2,0.0900000035762787,-0.129999995231628,-0.0399999991059303,2016-10-09 09:00:17+03,2016-10-24 14:58:09.831+03,True
10833281,264,10005,10005,12,5956.157,3021.542,99,0.109999999403954,0.0399999991059303,4690107,16.465,1,0,0.109999999403954,0,2016-10-09 09:00:25+03,2016-10-24 14:58:09.831+03,True
10833282,271,10005,10005,12,5956.1555,3021.527,97,0.219999998807907,0.109999999403954,4690108,16.465,-1,-0.0500000007450581,0.209999993443489,-0.0500000007450581,2016-10-09 09:00:28+03,2016-10-24 14:58:09.831+03,True
10833283,270,10005,10005,12,5956.1543,3021.512,94,0.0900000035762787,0.0399999991059303,4690109,16.465,-1,-0.0199999995529652,0.0900000035762787,0.00999999977648258,2016-10-09 09:00:31+03,2016-10-24 14:58:09.831+03,True
10833284,269,10005,10005,13,5956.151,3021.4721,97,0.119999997317791,0.0500000007450581,4690110,16.465,-2,0.0199999995529652,0.0799999982118607,0.0900000035762787,2016-10-09 09:00:39+03,2016-10-24 14:58:09.831+03,True
10833285,267,10005,10005,15,5956.1478,3021.4168,98,0.150000005960464,0.0599999986588955,4690111,15.725,-2,0.00999999977648258,-0.140000000596046,0.00999999977648258,2016-10-09 09:00:50+03,2016-10-24 14:58:09.831+03,True
10833286,274,10005,10005,15,5956.1458,3021.3714,98,0.100000001490116,0.0399999991059303,4690112,16.28,-1,0.0700000002980232,-0.0299999993294477,0.0599999986588955,2016-10-09 09:01:00+03,2016-10-24 14:58:09.831+03,True
10833287,274,10005,10005,15,5956.1463,3021.3369,99,0.150000005960464,0.0500000007450581,4690113,15.54,-3,-0.0599999986588955,0.129999995231628,-0.00999999977648258,2016-10-09 09:01:07+03,2016-10-24 14:58:09.831+03,True
10833288,280,10005,10005,16,5956.146,3021.3237,95,0.100000001490116,0.0500000007450581,4690114,6.66,-2,-0.0299999993294477,0.100000001490116,-0.00999999977648258,2016-10-09 09:01:11+03,2016-10-24 14:58:09.831+03,True
10833289,0,10005,10005,16,5956.1465,3021.3224,97,0.129999995231628,0.0299999993294477,4690115,0.185,-1,0.0299999993294477,-0.119999997317791,0.0299999993294477,2016-10-09 09:01:29+03,2016-10-24 14:58:09.831+03,True
10833290,274,10005,10005,16,5956.1504,3021.3059,105,0.209999993443489,0.0299999993294477,4690116,19.055,-1,0.0900000035762787,0.0900000035762787,0.159999996423721,2016-10-09 09:01:34+03,2016-10-24 14:58:09.831+03,True
10833291,271,10005,10005,16,5956.1519,3021.2875,81,0.270000010728836,0.0900000035762787,4690117,19.98,-1,-0.150000005960464,0.0900000035762787,-0.209999993443489,2016-10-09 09:01:38+03,2016-10-24 14:58:09.831+03,True
10833292,268,10005,10005,16,5956.1522,3021.2764,84,0.129999995231628,0.0500000007450581,4690118,17.9265,-1,-0.0500000007450581,-0.0799999982118607,-0.0799999982118607,2016-10-09 09:01:39+03,2016-10-24 14:58:09.831+03,True
10833293,266,10005,10005,16,5956.1522,3021.2714,86,0.119999997317791,0.0599999986588955,4690119,16.65,-1,-0.0500000007450581,0.0799999982118607,-0.0700000002980232,2016-10-09 09:01:40+03,2016-10-24 14:58:09.831+03,True
10833294,267,10005,10005,16,5956.1521,3021.2623,91,0.119999997317791,0.0500000007450581,4690120,15.1515,-1,0,-0.0900000035762787,-0.0799999982118607,2016-10-09 09:01:42+03,2016-10-24 14:58:09.831+03,True
10833295,273,10005,10005,15,5956.1512,3021.2275,97,0.119999997317791,0.0500000007450581,4690121,16.465,-2,0.0199999995529652,-0.100000001490116,-0.0599999986588955,2016-10-09 09:01:51+03,2016-10-24 14:58:09.831+03,True
10833296,273,10005,10005,15,5956.1526,3021.2131,99,0.109999999403954,0.0299999993294477,4690122,16.0765,-1,-0.00999999977648258,0.100000001490116,0.0399999991059303,2016-10-09 09:01:54+03,2016-10-24 14:58:09.831+03,True
10833297,272,10005,10005,15,5956.1529,3021.2073,101,0.0900000035762787,0.0399999991059303,4690123,18.685,-1,-0.0199999995529652,0.0900000035762787,-0.00999999977648258,2016-10-09 09:01:54+03,2016-10-24 14:58:09.831+03,True
10833298,272,10005,10005,15,5956.153,3021.2003,101,0.209999993443489,0.109999999403954,4690124,22.755,-1,-0.0599999986588955,0.200000002980232,0.0500000007450581,2016-10-09 09:01:56+03,2016-10-24 14:58:09.831+03,True
10833299,272,10005,10005,16,5956.1533,3021.1922,85,0.140000000596046,0.0500000007450581,4690125,26.825,-1,0.0500000007450581,0.100000001490116,0.0900000035762787,2016-10-09 09:01:56+03,2016-10-24 14:58:09.831+03,True
10833300,273,10005,10005,16,5956.1536,3021.1843,88,0.180000007152557,0.0599999986588955,4690126,26.64,-1,-0.150000005960464,0.0599999986588955,-0.0599999986588955,2016-10-09 09:01:57+03,2016-10-24 14:58:09.831+03,True
10833301,273,10005,10005,16,5956.1538,3021.1774,87,0.189999997615814,0.0500000007450581,4690127,23.31,-1,0.0700000002980232,-0.100000001490116,0.140000000596046,2016-10-09 09:01:59+03,2016-10-24 14:58:09.831+03,True
10833302,277,10005,10005,16,5956.1541,3021.1719,88,0.140000000596046,0.0500000007450581,4690128,17.575,1,0.0799999982118607,-0.119999997317791,0,2016-10-09 09:01:59+03,2016-10-24 14:58:09.831+03,True
10833303,308,10005,10005,16,5956.1553,3021.169,91,0.150000005960464,0.0500000007450581,4690129,11.655,4,0,-0.150000005960464,-0.0199999995529652,2016-10-09 09:02:00+03,2016-10-24 14:58:09.831+03,True
10833304,334,10005,10005,17,5956.1569,3021.1672,91,0.129999995231628,0.0500000007450581,4690130,11.1,4,-0.0700000002980232,0.109999999403954,0.0299999993294477,2016-10-09 09:02:01+03,2016-10-24 14:58:09.831+03,True
10833305,351,10005,10005,17,5956.1591,3021.1664,94,0.129999995231628,0.0500000007450581,4690131,13.505,4,0.0500000007450581,-0.119999997317791,-0.0199999995529652,2016-10-09 09:02:02+03,2016-10-24 14:58:09.831+03,True
10833306,357,10005,10005,17,5956.1613,3021.1659,94,0.140000000596046,0.0500000007450581,4690132,14.245,3,0.0399999991059303,-0.129999995231628,-0.0399999991059303,2016-10-09 09:02:04+03,2016-10-24 14:58:09.831+03,True
10833307,357,10005,10005,17,5956.1613,3021.1659,94,0.140000000596046,0.0500000007450581,4690133,14.245,3,0.0399999991059303,-0.129999995231628,-0.0399999991059303,2016-10-09 09:02:04+03,2016-10-24 14:58:09.831+03,True
10833308,1,10005,10005,18,5956.1636,3021.1659,95,0.119999997317791,0.0599999986588955,4690134,14.43,2,-0.0399999991059303,0.109999999403954,0.0399999991059303,2016-10-09 09:02:05+03,2016-10-24 14:58:09.831+03,True
10833309,7,10005,10005,19,5956.1678,3021.1665,96,0.129999995231628,0.0399999991059303,4690135,13.505,1,-0.0199999995529652,0.100000001490116,0.0799999982118607,2016-10-09 09:02:07+03,2016-10-24 14:58:09.831+03,True
10833310,2,10005,10005,22,5956.1936,3021.1717,98,0.349999994039536,0.0700000002980232,4690136,14.985,1,-0.0799999982118607,0.340000003576279,-0.0500000007450581,2016-10-09 09:02:19+03,2016-10-24 14:58:09.831+03,True
10833311,359,10005,10005,23,5956.2034,3021.1713,94,0.119999997317791,0.0500000007450581,4690137,15.725,0,0,-0.0900000035762787,-0.0700000002980232,2016-10-09 09:02:23+03,2016-10-24 14:58:09.831+03,True
10833312,353,10005,10005,24,5956.2135,3021.1694,95,0.189999997615814,0.0599999986588955,4690138,15.355,0,0,-0.180000007152557,-0.0500000007450581,2016-10-09 09:02:27+03,2016-10-24 14:58:09.831+03,True
10833313,351,10005,10005,25,5956.2235,3021.1667,95,0.340000003576279,0.170000001788139,4690139,12.95,-1,-0.170000001788139,0.300000011920929,-0.0299999993294477,2016-10-09 09:02:31+03,2016-10-24 14:58:09.831+03,True
10833314,350,10005,10005,25,5956.2258,3021.166,31,0.430000007152557,0.0799999982118607,4690140,13.135,0,0.310000002384186,-0.28999999165535,-0.0700000002980232,2016-10-09 09:02:32+03,2016-10-24 14:58:12.816+03,True
10833315,358,10005,10005,25,5956.2308,3021.1651,59,0.129999995231628,0.0599999986588955,4690141,14.06,-1,0.00999999977648258,-0.109999999403954,-0.0599999986588955,2016-10-09 09:02:34+03,2016-10-24 14:58:12.816+03,True
10833316,3,10005,10005,25,5956.2332,3021.1653,69,0.119999997317791,0.0500000007450581,4690142,14.245,0,-0.0799999982118607,0,-0.0900000035762787,2016-10-09 09:02:35+03,2016-10-24 14:58:12.816+03,True
10833317,359,10005,10005,25,5956.2423,3021.1655,87,0.129999995231628,0.0500000007450581,4690143,13.875,0,0.0199999995529652,-0.109999999403954,-0.0700000002980232,2016-10-09 09:02:39+03,2016-10-24 14:58:12.816+03,True
10833318,356,10005,10005,26,5956.2478,3021.1646,90,0.209999993443489,0.0399999991059303,4690144,15.54,-1,-0.0500000007450581,0.189999997615814,0.0599999986588955,2016-10-09 09:02:41+03,2016-10-24 14:58:12.816+03,True
10833319,0,10005,10005,26,5956.2537,3021.1622,93,0.129999995231628,0.0599999986588955,4690145,15.54,-1,0.0700000002980232,-0.109999999403954,0,2016-10-09 09:02:43+03,2016-10-24 14:58:12.816+03,True
10833320,359,10005,10005,26,5956.259,3021.1601,95,0.129999995231628,0.0500000007450581,4690146,14.245,-1,-0.0199999995529652,0.119999997317791,-0.00999999977648258,2016-10-09 09:02:45+03,2016-10-24 14:58:12.816+03,True
10833321,348,10005,10005,26,5956.264,3021.1596,96,0.159999996423721,0.0599999986588955,4690147,12.765,-1,0.0199999995529652,0.0900000035762787,0.140000000596046,2016-10-09 09:02:47+03,2016-10-24 14:58:12.816+03,True
10833322,356,10005,10005,26,5956.2664,3021.1597,96,0.219999998807907,0.0500000007450581,4690148,13.505,-1,0.209999993443489,0.0500000007450581,0.0199999995529652,2016-10-09 09:02:48+03,2016-10-24 14:58:12.816+03,True
10833323,4,10005,10005,26,5956.2689,3021.1604,92,0.140000000596046,0.0500000007450581,4690149,14.43,-1,0.0299999993294477,-0.140000000596046,-0.0199999995529652,2016-10-09 09:02:49+03,2016-10-24 14:58:12.816+03,True
10833324,358,10005,10005,27,5956.2817,3021.1628,96,0.109999999403954,0.0399999991059303,4690150,15.1515,-1,0.0199999995529652,-0.0900000035762787,-0.0700000002980232,2016-10-09 09:02:53+03,2016-10-24 14:58:12.816+03,True
10833325,0,10005,10005,27,5956.2843,3021.1631,96,0.170000001788139,0.0599999986588955,4690151,15.725,-1,0.0299999993294477,-0.159999996423721,-0.0399999991059303,2016-10-09 09:02:54+03,2016-10-24 14:58:12.816+03,True
10833326,2,10005,10005,27,5956.2946,3021.1647,96,0.119999997317791,0.0500000007450581,4690152,15.54,-1,0,0.109999999403954,0.0500000007450581,2016-10-09 09:02:58+03,2016-10-24 14:58:12.816+03,True
10833327,6,10005,10005,27,5956.2972,3021.1658,96,0.129999995231628,0.0399999991059303,4690153,15.355,0,0,0.109999999403954,0.0799999982118607,2016-10-09 09:02:59+03,2016-10-24 14:58:12.816+03,True
10833328,9,10005,10005,27,5956.2989,3021.1667,96,0.140000000596046,0.0500000007450581,4690154,10.73,0,0.00999999977648258,-0.140000000596046,-0.0199999995529652,2016-10-09 09:03:00+03,2016-10-24 14:58:12.816+03,True
10833329,5,10005,10005,27,5956.3003,3021.1675,94,0.140000000596046,0.0599999986588955,4690155,8.14,0,-0.100000001490116,0.0900000035762787,-0.0399999991059303,2016-10-09 09:03:01+03,2016-10-24 14:58:12.816+03,True
10833330,358,10005,10005,27,5956.3012,3021.1678,94,0.119999997317791,0.0500000007450581,4690156,5.365,-1,-0.0500000007450581,-0.100000001490116,-0.0500000007450581,2016-10-09 09:03:02+03,2016-10-24 14:58:12.816+03,True
10833331,334,10005,10005,27,5956.302,3021.1675,97,0.119999997317791,0.0399999991059303,4690157,6.29,-4,0.0500000007450581,-0.100000001490116,0.0299999993294477,2016-10-09 09:03:03+03,2016-10-24 14:58:12.816+03,True
10833332,299,10005,10005,26,5956.3025,3021.1663,98,0.100000001490116,0.0399999991059303,4690158,6.845,-6,0,0.0799999982118607,0.0500000007450581,2016-10-09 09:03:04+03,2016-10-24 14:58:12.816+03,True
10833333,239,10005,10005,26,5956.3021,3021.1652,98,0.330000013113022,0.0500000007450581,4690159,6.29,-6,-0.219999998807907,0.239999994635582,-0.0299999993294477,2016-10-09 09:03:05+03,2016-10-24 14:58:12.816+03,True
10833334,204,10005,10005,26,5956.301,3021.1646,83,0.129999995231628,0.0399999991059303,4690160,8.4915,-8,-0.0900000035762787,0.0500000007450581,-0.0799999982118607,2016-10-09 09:03:07+03,2016-10-24 14:58:12.816+03,True
10833335,198,10005,10005,26,5956.2979,3021.1627,94,0.159999996423721,0.0500000007450581,4690161,12.58,-10,0.00999999977648258,-0.109999999403954,-0.119999997317791,2016-10-09 09:03:08+03,2016-10-24 14:58:12.816+03,True
10833336,195,10005,10005,27,5956.2888,3021.1581,28,0.660000026226044,0.209999993443489,4690162,26.27,0,0.300000011920929,-0.569999992847443,0.119999997317791,2016-10-09 09:03:12+03,2016-10-24 14:58:12.816+03,True
10833337,195,10005,10005,27,5956.2838,3021.1558,28,0.330000013113022,0.150000005960464,4690163,35.15,0,-0.189999997615814,0.209999993443489,-0.170000001788139,2016-10-09 09:03:13+03,2016-10-24 14:58:12.816+03,True
10833338,188,10005,10005,27,5956.2779,3021.1545,35,0.409999996423721,0.150000005960464,4690164,38.85,0,0.349999994039536,0.170000001788139,0.140000000596046,2016-10-09 09:03:14+03,2016-10-24 14:58:12.816+03,True
10833339,182,10005,10005,27,5956.2699,3021.1553,15,0.709999978542328,0.280000001192093,4690165,49.395,0,-0.25,0.660000026226044,-0.0199999995529652,2016-10-09 09:03:14+03,2016-10-24 14:58:12.816+03,True
10833340,183,10005,10005,26,5956.2331,3021.1541,36,0.479999989271164,0.119999997317791,4690166,64.01,0,0.0900000035762787,-0.469999998807907,0.0799999982118607,2016-10-09 09:03:18+03,2016-10-24 14:58:12.816+03,True
10833341,183,10005,10005,26,5956.223,3021.1537,23,0.259999990463257,0.100000001490116,4690167,64.3615,0,-0.0199999995529652,-0.259999990463257,0.00999999977648258,2016-10-09 09:03:20+03,2016-10-24 14:58:12.816+03,True
10833342,186,10005,10005,26,5956.2029,3021.152,33,0.340000003576279,0.0900000035762787,4690168,62.9,0,0.0700000002980232,-0.28999999165535,0.159999996423721,2016-10-09 09:03:21+03,2016-10-24 14:58:12.816+03,True
10833343,188,10005,10005,26,5956.186,3021.1479,46,0.219999998807907,0.0700000002980232,4690169,52.355,0,-0.00999999977648258,0.219999998807907,0,2016-10-09 09:03:24+03,2016-10-24 14:58:12.816+03,True
10833344,192,10005,10005,26,5956.1791,3021.1452,52,0.209999993443489,0.0599999986588955,4690170,46.62,-1,-0.0399999991059303,-0.209999993443489,0.0199999995529652,2016-10-09 09:03:24+03,2016-10-24 14:58:12.816+03,True
10833345,189,10005,10005,26,5956.1729,3021.1434,59,0.189999997615814,0.0599999986588955,4690171,41.995,-1,0.0199999995529652,-0.180000007152557,-0.0500000007450581,2016-10-09 09:03:26+03,2016-10-24 14:58:12.816+03,True
10833346,190,10005,10005,26,5956.1667,3021.1415,66,0.140000000596046,0.0500000007450581,4690172,41.44,-1,0.100000001490116,-0.0700000002980232,0.0700000002980232,2016-10-09 09:03:27+03,2016-10-24 14:58:12.816+03,True
10833347,181,10005,10005,26,5956.161,3021.1418,71,0.159999996423721,0.0399999991059303,4690173,38.11,-1,0.0700000002980232,-0.0299999993294477,0.140000000596046,2016-10-09 09:03:28+03,2016-10-24 14:58:12.816+03,True
10833348,178,10005,10005,26,5956.1569,3021.1429,78,0.0900000035762787,0.0500000007450581,4690174,25.53,-1,0.0900000035762787,-0.0199999995529652,0.00999999977648258,2016-10-09 09:03:29+03,2016-10-24 14:58:12.816+03,True
10833349,175,10005,10005,27,5956.1545,3021.1435,85,0.109999999403954,0.0500000007450581,4690175,15.1515,-1,-0.0199999995529652,0.0900000035762787,-0.0500000007450581,2016-10-09 09:03:30+03,2016-10-24 14:58:12.816+03,True
10833350,166,10005,10005,27,5956.1526,3021.145,93,0.100000001490116,0.0399999991059303,4690176,13.32,-4,0.0299999993294477,0.0599999986588955,0.0700000002980232,2016-10-09 09:03:30+03,2016-10-24 14:58:12.816+03,True
